datetime,open,high,low,close_price,volume,SMA_10,RSI_14,MACD,MACD_signal
2025-01-17 03:00:00,3.2807,3.3499,3.2788,3.3456,21121166.0,3.30067,64.15142395646913,,
2025-01-17 04:00:00,3.3455,3.3483,3.2957,3.3078,18093523.0,3.29632,58.87389815861082,,
2025-01-17 05:00:00,3.3077,3.3192,3.2841,3.3087,11837718.0,3.2921300000000002,58.960467052158066,,
2025-01-17 06:00:00,3.3088,3.3544,3.3,3.3245,22318091.0,3.28963,60.53118312947815,,
2025-01-17 07:00:00,3.3245,3.3433,3.3085,3.3418,15807532.0,3.2946,62.235508918000164,0.04735778157936554,
2025-01-17 08:00:00,3.3418,3.345,3.293,3.3025,20253804.0,3.29564,56.28911025711983,0.04394428404137374,
2025-01-17 09:00:00,3.3026,3.32,3.2318,3.2662,42056646.0,3.29976,51.403619099493206,0.03787337532595192,
2025-01-17 10:00:00,3.2663,3.2826,3.2275,3.2761,25481930.0,3.30286,52.61162462421713,0.033475103536650064,
2025-01-17 11:00:00,3.2761,3.3022,3.2713,3.2931,19717749.0,3.3046999999999995,54.6942755444441,0.03100380679532666,
2025-01-17 12:00:00,3.2932,3.328,3.2872,3.2989,18871302.0,3.30652,55.414229454698756,0.02917696397183578,
2025-01-17 13:00:00,3.2989,3.2989,3.2351,3.2389,37765432.0,3.29585,47.07950178817554,0.022626851059165176,
2025-01-17 14:00:00,3.239,3.2612,3.2108,3.239,23868443.0,3.28897,47.09378448590176,0.01724511756850733,
2025-01-17 15:00:00,3.2391,3.2695,3.2219,3.2549,24287893.0,3.2835900000000002,49.43076202271679,0.01410051021749581,0.027971064930786875
2025-01-17 16:00:00,3.2549,3.265,3.1762,3.1995,35696193.0,3.27109,42.402657094061716,0.007056723714936819,0.023788196687616867
2025-01-17 17:00:00,3.1996,3.261,3.198,3.2423,23469412.0,3.26114,48.49530948660528,0.004871914076579831,0.020004940165409463
2025-01-17 18:00:00,3.2423,3.2547,3.1758,3.1879,25892053.0,3.24968,42.36168736382983,-0.001234952894515473,0.015756961553424476
2025-01-17 19:00:00,3.1878,3.2149,3.177,3.2042,12814015.0,3.2434800000000004,44.621797107531044,-0.004705176841733216,0.01166453387439294
2025-01-17 20:00:00,3.2042,3.2491,3.2041,3.2346,15416979.0,3.2393300000000003,48.664801192310144,-0.004945321793635937,0.008342562740787164
2025-01-17 21:00:00,3.2346,3.29,3.227,3.2664,24389569.0,3.2366599999999996,52.565960227180646,-0.0025403604677061153,0.006165978099088508
2025-01-17 22:00:00,3.2663,3.2954,3.2613,3.2788,20803143.0,3.23465,54.03287537633461,0.00036199225736943674,0.0050051809307446946
2025-01-17 23:00:00,3.2787,3.2889,3.2638,3.2689,10325656.0,3.23765,52.63337100540572,0.0018420464749371313,0.004372554039583182
2025-01-18 00:00:00,3.2689,3.318,3.2523,3.2922,18860063.0,3.2429700000000006,55.551337412319846,0.004839330588702229,0.004465909349406992
2025-01-18 01:00:00,3.2923,3.2996,3.2426,3.2511,26185627.0,3.24259,49.73151078769585,0.0038538485628629715,0.004343497192098188
2025-01-18 02:00:00,3.2511,3.2527,3.2196,3.2477,14067040.0,3.24741,49.27164157205694,0.0027666036872013855,0.004028118491118828
2025-01-18 03:00:00,3.2477,3.2875,3.2477,3.2714,13800177.0,3.25032,52.564409400478105,0.003773843699863111,0.003977263532867685
2025-01-18 04:00:00,3.2714,3.2798,3.1985,3.2398,26649439.0,3.2555099999999997,48.08289940969951,0.00199918737132343,0.0035816483005588337
2025-01-18 05:00:00,3.2398,3.2475,3.1863,3.2038,14845010.0,3.25547,43.52968401173352,-0.0022857905199402673,0.002408160536459014
2025-01-18 06:00:00,3.2039,3.2183,3.0701,3.0942,52504277.0,3.24143,33.21683727227395,-0.014359937978680737,-0.0009454591665689362
2025-01-18 07:00:00,3.0942,3.1608,3.0932,3.1485,26328769.0,3.22964,40.71127597390731,-0.01932447017024508,-0.004621261367304165
2025-01-18 08:00:00,3.1485,3.158,3.0956,3.1166,14938514.0,3.21342,38.01245785223154,-0.02553856838106805,-0.008804722770056943
2025-01-18 09:00:00,3.1165,3.14,3.0646,3.1348,25189724.0,3.20001,40.43845478730799,-0.028664274177228055,-0.012776633051491165
2025-01-18 10:00:00,3.1349,3.1445,3.0972,3.1271,12947574.0,3.1835,39.730005965960366,-0.03140077559385235,-0.016501461559963404
2025-01-18 11:00:00,3.1272,3.136,3.058,3.1046,22559399.0,3.16885,37.65412264713067,-0.03498178638358551,-0.02019752652468783
2025-01-18 12:00:00,3.1047,3.1843,3.1,3.1729,21921217.0,3.16137,46.749681484443606,-0.03194033573299393,-0.02254608836634905
2025-01-18 13:00:00,3.1729,3.1834,3.154,3.1685,13844661.0,3.15108,46.28125287696188,-0.029544437522610156,-0.023945758197601273
2025-01-18 14:00:00,3.1684,3.2499,3.1597,3.2417,26487660.0,3.15127,54.45703234379305,-0.021491304309088743,-0.023454867419898766
2025-01-18 15:00:00,3.2417,3.242,3.1949,3.2,18844549.0,3.15089,49.80653618407743,-0.018263450032864004,-0.022416583942491814
2025-01-18 16:00:00,3.2,3.2212,3.1742,3.177,17548474.0,3.15917,47.402067799861086,-0.01736113172490583,-0.02140549349897462
2025-01-18 17:00:00,3.1771,3.1865,3.1324,3.1433,22167124.0,3.1586499999999997,44.04675223789067,-0.019144658614968613,-0.020953326522173417
2025-01-18 18:00:00,3.1433,3.1896,3.1418,3.1556,11785123.0,3.16255,45.56137040588114,-0.019342639413565177,-0.02063118910045177
2025-01-18 19:00:00,3.1557,3.207,3.149,3.1806,11852652.0,3.16713,48.60649905785846,-0.01728302164137041,-0.0199615556086355
2025-01-18 20:00:00,3.1805,3.2186,3.1713,3.212,10038248.0,3.17562,52.221475861016344,-0.012967560177213677,-0.018562756522351134
2025-01-18 21:00:00,3.212,3.2162,3.1713,3.2059,9356169.0,3.18575,51.46414278375285,-0.009925331848576135,-0.016835271587596134
2025-01-18 22:00:00,3.206,3.2333,3.1973,3.1987,9832625.0,3.1883299999999997,50.53261270627504,-0.008003069404787677,-0.015068831151034443
2025-01-18 23:00:00,3.1988,3.234,3.197,3.2201,8665506.0,3.19349,53.24166351849586,-0.004698697753331871,-0.01299480447149393
2025-01-19 00:00:00,3.2201,3.29,3.2076,3.2697,25729386.0,3.1962900000000003,58.864637720605415,0.0019004389850256764,-0.01001575578019001
2025-01-19 01:00:00,3.2697,3.2753,3.2238,3.2683,16637779.0,3.2031199999999997,58.65024604428206,0.0069373644753625285,-0.006625131729079502
2025-01-19 02:00:00,3.2684,3.2929,3.2435,3.2799,16227779.0,3.2134100000000005,59.95176779925487,0.011729971460950228,-0.002954111091073556
2025-01-19 03:00:00,3.28,3.2882,3.2502,3.2564,11891639.0,3.22472,56.09937069312068,0.013476544210786923,0.0003320199692985397
2025-01-19 04:00:00,3.2565,3.265,3.2305,3.251,7789179.0,3.2342600000000004,55.221266605160345,0.014260593582188896,0.003117734691876611
2025-01-19 05:00:00,3.2509,3.2531,3.1806,3.1836,14649089.0,3.2345599999999997,45.622454759676636,0.009335725214117296,0.004361332796324748
2025-01-19 06:00:00,3.1835,3.2091,3.1719,3.2039,12759899.0,3.2337499999999997,48.52467924127962,0.006990193299369896,0.004887104896933778
2025-01-19 07:00:00,3.2039,3.2245,3.199,3.2027,11405785.0,3.23343,48.360366636980466,0.004977139026569599,0.004905111722860942
2025-01-19 08:00:00,3.2027,3.2085,3.1718,3.1817,15521094.0,3.2317299999999998,45.45932525927697,0.0016680265447286402,0.004257694687234482
2025-01-19 09:00:00,3.1818,3.1818,3.108,3.1282,34103305.0,3.22254,39.034870793933756,-0.005211398066910622,0.0023638761364054616
2025-01-19 10:00:00,3.1283,3.1448,3.05,3.1362,71055555.0,3.2091900000000004,40.391442548229854,-0.009903694864441093,-8.963806376384919e-05
2025-01-19 11:00:00,3.1361,3.1393,3.1042,3.1166,24480960.0,3.19402,38.15156441294777,-0.015030665918181807,-0.0030778436346474407
2025-01-19 12:00:00,3.1167,3.1225,3.0351,3.054,38529634.0,3.17143,32.04025898112755,-0.023869966135007914,-0.0072362681347195364
2025-01-19 13:00:00,3.0541,3.1136,3.0535,3.1094,20507056.0,3.15673,41.041244469023866,-0.026103948172293556,-0.01100980414223434
2025-01-19 14:00:00,3.1094,3.135,3.0967,3.135,16869274.0,3.14513,44.6869440899598,-0.025514572866208507,-0.013910757887029175
2025-01-19 15:00:00,3.135,3.1565,3.1144,3.1405,26614501.0,3.14082,45.46713041522049,-0.024323300784618418,-0.015993266466547022
2025-01-19 16:00:00,3.1406,3.1596,3.1097,3.1479,21807911.0,3.1352200000000003,46.55931590795711,-0.02252246595391849,-0.017299106364021318
2025-01-19 17:00:00,3.1478,3.1786,3.1217,3.147,22569170.0,3.1296500000000003,46.43750046164955,-0.020926684067143153,-0.018024621904645686
